AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
19_18_amp_12	19_18	12.0	15.0	Ia_29_19480C00017.1	Ia	I	29_19480C00017.1	1333.0	538.0	15.0	0.0	0.0	0.0	0
19_18_amp_13	19_18	13.0	15.0	Ia_30_6268C00053.1	Ia	I	30_6268C00053.1	149710.0	538.0	15.0	0.0	0.0	0.0	0
19_18_amp_14	19_18	14.0	15.0	Ia_31_6270C00001.1	Ia	I	31_6270C00001.1	113685.0	538.0	15.0	0.0	0.0	0.0	0
19_18_amp_15	19_18	15.0	15.0	I_3_22829C00200.2	I	I	3_22829C00200.2	5198.0	538.0	15.0	0.0	0.0	0.0	0
24490_1_amp_1	24490_1	1.0	9.0	II_10_6272C00095.1	II	II	10_6272C00095.1	71882.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_2	24490_1	2.0	9.0	II_9_2088.2	II	II	9_2088.2	1267169.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_3	24490_1	3.0	9.0	I_1_22555C00045.1	I	I	1_22555C00045.1	1997.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_4	24490_1	4.0	9.0	I_35_18770C00015.1	I	I	35_18770C00015.1	83851.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_5	24490_1	5.0	9.0	I_38_22827C00307.1	I	I	38_22827C00307.1	8227.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_6	24490_1	6.0	9.0	I_4_22608C00067.1	I	I	4_22608C00067.1	1932.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_7	24490_1	7.0	9.0	Ia_24_14478C00012.1	Ia	I	24_14478C00012.1	42084.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_8	24490_1	8.0	9.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	50938.0	379.0	7.0	2.0	0.0	0.0	0
24490_1_amp_9	24490_1	9.0	9.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	50726.0	379.0	7.0	2.0	0.0	0.0	0
24490_2_amp_1	24490_2	1.0	14.0	II_10_6272C00095.1	II	II	10_6272C00095.1	71879.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_2	24490_2	2.0	14.0	II_9_2088.2	II	II	9_2088.2	1267168.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_3	24490_2	3.0	14.0	IV_16_6263.1	IV	IV	16_6263.1	7472076.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_4	24490_2	4.0	14.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	674036.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_5	24490_2	5.0	14.0	IV_39_21414C00059.1	IV	IV	39_21414C00059.1	13224.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_6	24490_2	6.0	14.0	IV_7_22597C00211.1	IV	IV	7_22597C00211.1	2900.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_7	24490_2	7.0	14.0	IV_8_22598C00510.1	IV	IV	8_22598C00510.1	13224.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_8	24490_2	8.0	14.0	I_1_22555C00045.1	I	I	1_22555C00045.1	1996.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_9	24490_2	9.0	14.0	I_35_18770C00015.1	I	I	35_18770C00015.1	83850.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_10	24490_2	10.0	14.0	I_38_22827C00307.1	I	I	38_22827C00307.1	8224.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_11	24490_2	11.0	14.0	I_4_22608C00067.1	I	I	4_22608C00067.1	1931.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_12	24490_2	12.0	14.0	Ia_24_14478C00012.1	Ia	I	24_14478C00012.1	42081.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_13	24490_2	13.0	14.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	50937.0	383.0	7.0	2.0	0.0	5.0	0
24490_2_amp_14	24490_2	14.0	14.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	50725.0	383.0	7.0	2.0	0.0	5.0	0
24490_3_amp_1	24490_3	1.0	10.0	III_12_6265C00013.1	III	III	12_6265C00013.1	65239.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_2	24490_3	2.0	10.0	II_10_6272C00095.1	II	II	10_6272C00095.1	71888.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_3	24490_3	3.0	10.0	II_9_2088.2	II	II	9_2088.2	1267172.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_4	24490_3	4.0	10.0	I_1_22555C00045.1	I	I	1_22555C00045.1	2000.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_5	24490_3	5.0	10.0	I_35_18770C00015.1	I	I	35_18770C00015.1	83854.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_6	24490_3	6.0	10.0	I_38_22827C00307.1	I	I	38_22827C00307.1	8233.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_7	24490_3	7.0	10.0	I_4_22608C00067.1	I	I	4_22608C00067.1	1935.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_8	24490_3	8.0	10.0	Ia_24_14478C00012.1	Ia	I	24_14478C00012.1	42090.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_9	24490_3	9.0	10.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	50941.0	370.0	7.0	2.0	1.0	0.0	0
24490_3_amp_10	24490_3	10.0	10.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	50729.0	370.0	7.0	2.0	1.0	0.0	0
24490_4_amp_1	24490_4	1.0	9.0	II_10_6272C00095.1	II	II	10_6272C00095.1	71880.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_2	24490_4	2.0	9.0	II_9_2088.2	II	II	9_2088.2	1267171.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_3	24490_4	3.0	9.0	I_1_22555C00045.1	I	I	1_22555C00045.1	1999.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_4	24490_4	4.0	9.0	I_35_18770C00015.1	I	I	35_18770C00015.1	83853.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_5	24490_4	5.0	9.0	I_38_22827C00307.1	I	I	38_22827C00307.1	8225.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_6	24490_4	6.0	9.0	I_4_22608C00067.1	I	I	4_22608C00067.1	1934.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_7	24490_4	7.0	9.0	Ia_24_14478C00012.1	Ia	I	24_14478C00012.1	42082.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_8	24490_4	8.0	9.0	Ia_25_17329C00056.1	Ia	I	25_17329C00056.1	50940.0	379.0	7.0	2.0	0.0	0.0	0
24490_4_amp_9	24490_4	9.0	9.0	Ia_26_17150C00053.1	Ia	I	26_17150C00053.1	50728.0	379.0	7.0	2.0	0.0	0.0	0
55716_1_amp_1	55716_1	1.0	9.0	III_14_1121.1	III	III	14_1121.1	7110317.0	496.0	1.0	0.0	3.0	5.0	0
55716_1_amp_2	55716_1	2.0	9.0	III_36_22311C00047.1	III	III	36_22311C00047.1	22218.0	496.0	1.0	0.0	3.0	5.0	0
55716_1_amp_3	55716_1	3.0	9.0	III_37_9940C00318.1	III	III	37_9940C00318.1	9402.0	496.0	1.0	0.0	3.0	5.0	0
55716_1_amp_4	55716_1	4.0	9.0	IV_16_6263.1	IV	IV	16_6263.1	7459439.0	541.0	1.0	0.0	3.0	5.0	0
55716_1_amp_5	55716_1	5.0	9.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	167197.0	502.0	1.0	0.0	3.0	5.0	0
55716_1_amp_6	55716_1	6.0	9.0	IV_39_21414C00144.1	IV	IV	39_21414C00144.1	8289.0	526.0	1.0	0.0	3.0	5.0	0
55716_1_amp_7	55716_1	7.0	9.0	IV_7_22597C00384.1	IV	IV	7_22597C00384.1	8289.0	526.0	1.0	0.0	3.0	5.0	0
55716_1_amp_8	55716_1	8.0	9.0	IV_8_22598C00496.1	IV	IV	8_22598C00496.1	8289.0	526.0	1.0	0.0	3.0	5.0	0
55716_1_amp_9	55716_1	9.0	9.0	Ia_23_10528C00271.1	Ia	I	23_10528C00271.1	5102.0	499.0	1.0	0.0	3.0	5.0	0
55716_2_amp_1	55716_2	1.0	7.0	IV_16_6263.1	IV	IV	16_6263.1	7459442.0	534.0	1.0	0.0	0.0	6.0	0
55716_2_amp_2	55716_2	2.0	7.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	167200.0	495.0	1.0	0.0	0.0	6.0	0
55716_2_amp_3	55716_2	3.0	7.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	686701.0	519.0	1.0	0.0	0.0	6.0	0
55716_2_amp_4	55716_2	4.0	7.0	IV_39_21414C00144.1	IV	IV	39_21414C00144.1	8293.0	519.0	1.0	0.0	0.0	6.0	0
55716_2_amp_5	55716_2	5.0	7.0	IV_7_22597C00384.1	IV	IV	7_22597C00384.1	8293.0	519.0	1.0	0.0	0.0	6.0	0
55716_2_amp_6	55716_2	6.0	7.0	IV_8_22598C00496.1	IV	IV	8_22598C00496.1	8293.0	519.0	1.0	0.0	0.0	6.0	0
55716_2_amp_7	55716_2	7.0	7.0	Ia_23_10528C00271.1	Ia	I	23_10528C00271.1	5105.0	492.0	1.0	0.0	0.0	6.0	0
55716_4_amp_1	55716_4	1.0	9.0	III_14_1121.1	III	III	14_1121.1	7110316.0	496.0	1.0	0.0	3.0	5.0	0
55716_4_amp_2	55716_4	2.0	9.0	III_36_22311C00047.1	III	III	36_22311C00047.1	22217.0	496.0	1.0	0.0	3.0	5.0	0
55716_4_amp_3	55716_4	3.0	9.0	III_37_9940C00318.1	III	III	37_9940C00318.1	9401.0	496.0	1.0	0.0	3.0	5.0	0
55716_4_amp_4	55716_4	4.0	9.0	IV_16_6263.1	IV	IV	16_6263.1	7459438.0	541.0	1.0	0.0	3.0	5.0	0
55716_4_amp_5	55716_4	5.0	9.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	167196.0	502.0	1.0	0.0	3.0	5.0	0
55716_4_amp_6	55716_4	6.0	9.0	IV_39_21414C00144.1	IV	IV	39_21414C00144.1	8290.0	526.0	1.0	0.0	3.0	5.0	0
55716_4_amp_7	55716_4	7.0	9.0	IV_7_22597C00384.1	IV	IV	7_22597C00384.1	8290.0	526.0	1.0	0.0	3.0	5.0	0
55716_4_amp_8	55716_4	8.0	9.0	IV_8_22598C00496.1	IV	IV	8_22598C00496.1	8290.0	526.0	1.0	0.0	3.0	5.0	0
55716_4_amp_9	55716_4	9.0	9.0	Ia_23_10528C00271.1	Ia	I	23_10528C00271.1	5101.0	499.0	1.0	0.0	3.0	5.0	0
106994_2_amp_1	106994_2	1.0	6.0	IV_17_22599C00110.1	IV	IV	17_22599C00110.1	16458.0	343.0	4.0	0.0	0.0	2.0	0
106994_2_amp_2	106994_2	2.0	6.0	IV_18_22602C00630.1	IV	IV	18_22602C00630.1	159.0	343.0	4.0	0.0	0.0	2.0	0
106994_2_amp_3	106994_2	3.0	6.0	Ia_22_14731C00051.1	Ia	I	22_14731C00051.1	8526.0	343.0	4.0	0.0	0.0	2.0	0
106994_2_amp_4	106994_2	4.0	6.0	Ia_28_14556C00015.1	Ia	I	28_14556C00015.1	12834.0	343.0	4.0	0.0	0.0	2.0	0
106994_2_amp_5	106994_2	5.0	6.0	Ia_30_6268C00081.1	Ia	I	30_6268C00081.1	32359.0	343.0	4.0	0.0	0.0	2.0	0
106994_2_amp_6	106994_2	6.0	6.0	I_3_22829C00210.2	I	I	3_22829C00210.2	2488.0	343.0	4.0	0.0	0.0	2.0	0
106994_3_amp_1	106994_3	1.0	6.0	IV_17_22599C00110.1	IV	IV	17_22599C00110.1	16457.0	349.0	3.0	0.0	0.0	3.0	0
106994_3_amp_2	106994_3	2.0	6.0	IV_18_22602C00630.1	IV	IV	18_22602C00630.1	154.0	349.0	3.0	0.0	0.0	3.0	0
106994_3_amp_3	106994_3	3.0	6.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	1385052.0	349.0	3.0	0.0	0.0	3.0	0
106994_3_amp_4	106994_3	4.0	6.0	Ia_22_14731C00051.1	Ia	I	22_14731C00051.1	8521.0	349.0	3.0	0.0	0.0	3.0	0
106994_3_amp_5	106994_3	5.0	6.0	Ia_28_14556C00015.1	Ia	I	28_14556C00015.1	12829.0	349.0	3.0	0.0	0.0	3.0	0
106994_3_amp_6	106994_3	6.0	6.0	Ia_30_6268C00081.1	Ia	I	30_6268C00081.1	32354.0	349.0	3.0	0.0	0.0	3.0	0
44900_1_amp_1	44900_1	1.0	5.0	IV_16_6263.1	IV	IV	16_6263.1	116307.0	467.0	1.0	0.0	0.0	4.0	0
44900_1_amp_2	44900_1	2.0	5.0	IV_17_22599C00061.1	IV	IV	17_22599C00061.1	20664.0	479.0	1.0	0.0	0.0	4.0	0
44900_1_amp_3	44900_1	3.0	5.0	IV_18_22602C00536.1	IV	IV	18_22602C00536.1	4537.0	479.0	1.0	0.0	0.0	4.0	0
44900_1_amp_4	44900_1	4.0	5.0	IV_20_6269C00008.1	IV	IV	20_6269C00008.1	814109.0	467.0	1.0	0.0	0.0	4.0	0
44900_1_amp_5	44900_1	5.0	5.0	I_38_22827C00086.1	I	I	38_22827C00086.1	3447.0	434.0	1.0	0.0	0.0	4.0	0
44900_3_amp_1	44900_3	1.0	2.0	IV_17_22599C00061.1	IV	IV	17_22599C00061.1	20662.0	463.0	0.0	0.0	0.0	2.0	0
44900_3_amp_2	44900_3	2.0	2.0	IV_18_22602C00536.1	IV	IV	18_22602C00536.1	4535.0	463.0	0.0	0.0	0.0	2.0	0
44900_4_amp_1	44900_4	1.0	4.0	III_13_6010C00006.1	III	III	13_6010C00006.1	428254.0	344.0	0.0	0.0	4.0	0.0	0
44900_4_amp_2	44900_4	2.0	4.0	III_14_1121.1	III	III	14_1121.1	179334.0	344.0	0.0	0.0	4.0	0.0	0
44900_4_amp_3	44900_4	3.0	4.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4737.0	344.0	0.0	0.0	4.0	0.0	0
44900_4_amp_4	44900_4	4.0	4.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10595.0	344.0	0.0	0.0	4.0	0.0	0
44900_5_amp_1	44900_5	1.0	22.0	III_12_6265C00003.1	III	III	12_6265C00003.1	30131.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_2	44900_5	2.0	22.0	III_13_6010C00006.1	III	III	13_6010C00006.1	428250.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_3	44900_5	3.0	22.0	III_14_1121.1	III	III	14_1121.1	179330.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_4	44900_5	4.0	22.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4736.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_5	44900_5	5.0	22.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10591.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_6	44900_5	6.0	22.0	III_40_23543C00163.1	III	III	40_23543C00163.1	254264.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_7	44900_5	7.0	22.0	IV_16_6263.1	IV	IV	16_6263.1	116319.0	382.0	8.0	0.0	6.0	8.0	0
44900_5_amp_8	44900_5	8.0	22.0	IV_17_22599C00061.1	IV	IV	17_22599C00061.1	20737.0	394.0	8.0	0.0	6.0	8.0	0
44900_5_amp_9	44900_5	9.0	22.0	IV_18_22602C00536.1	IV	IV	18_22602C00536.1	4610.0	394.0	8.0	0.0	6.0	8.0	0
44900_5_amp_10	44900_5	10.0	22.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	1556396.0	415.0	8.0	0.0	6.0	8.0	0
44900_5_amp_11	44900_5	11.0	22.0	IV_20_6269C00008.1	IV	IV	20_6269C00008.1	814182.0	382.0	8.0	0.0	6.0	8.0	0
44900_5_amp_12	44900_5	12.0	22.0	IV_39_21414C00215.1	IV	IV	39_21414C00215.1	1424.0	382.0	8.0	0.0	6.0	8.0	0
44900_5_amp_13	44900_5	13.0	22.0	IV_7_22597C00357.1	IV	IV	7_22597C00357.1	25445.0	382.0	8.0	0.0	6.0	8.0	0
44900_5_amp_14	44900_5	14.0	22.0	IV_8_22598C00119.1	IV	IV	8_22598C00119.1	955.0	382.0	8.0	0.0	6.0	8.0	0
44900_5_amp_15	44900_5	15.0	22.0	I_6_22825C00268.1	I	I	6_22825C00268.1	5189.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_16	44900_5	16.0	22.0	Ia_21_284.1	Ia	I	21_284.1	7345599.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_17	44900_5	17.0	22.0	Ia_22_14731C00031.1	Ia	I	22_14731C00031.1	830.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_18	44900_5	18.0	22.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	39575.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_19	44900_5	19.0	22.0	Ia_28_14556C00126.1	Ia	I	28_14556C00126.1	11786.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_20	44900_5	20.0	22.0	Ia_29_19480C00016.1	Ia	I	29_19480C00016.1	126640.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_21	44900_5	21.0	22.0	Ia_30_6268C00083.1	Ia	I	30_6268C00083.1	4982.0	349.0	8.0	0.0	6.0	8.0	0
44900_5_amp_22	44900_5	22.0	22.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	59482.0	349.0	8.0	0.0	6.0	8.0	0
44900_6_amp_1	44900_6	1.0	5.0	III_11_6264C00025.1	III	III	11_6264C00025.1	68981.0	315.0	0.0	0.0	5.0	0.0	0
44900_6_amp_2	44900_6	2.0	5.0	III_14_1121.1	III	III	14_1121.1	179321.0	315.0	0.0	0.0	5.0	0.0	0
44900_6_amp_3	44900_6	3.0	5.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4779.0	315.0	0.0	0.0	5.0	0.0	0
44900_6_amp_4	44900_6	4.0	5.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10582.0	315.0	0.0	0.0	5.0	0.0	0
44900_6_amp_5	44900_6	5.0	5.0	III_41_22826C00587.1	III	III	41_22826C00587.1	2448.0	315.0	0.0	0.0	5.0	0.0	0
44900_7_amp_1	44900_7	1.0	4.0	III_14_1121.1	III	III	14_1121.1	179333.0	304.0	0.0	0.0	4.0	0.0	0
44900_7_amp_2	44900_7	2.0	4.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4778.0	304.0	0.0	0.0	4.0	0.0	0
44900_7_amp_3	44900_7	3.0	4.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10594.0	304.0	0.0	0.0	4.0	0.0	0
44900_7_amp_4	44900_7	4.0	4.0	III_41_22826C00587.1	III	III	41_22826C00587.1	2460.0	304.0	0.0	0.0	4.0	0.0	0
44900_8_amp_1	44900_8	1.0	4.0	III_14_1121.1	III	III	14_1121.1	179335.0	300.0	0.0	0.0	4.0	0.0	0
44900_8_amp_2	44900_8	2.0	4.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4780.0	300.0	0.0	0.0	4.0	0.0	0
44900_8_amp_3	44900_8	3.0	4.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10596.0	300.0	0.0	0.0	4.0	0.0	0
44900_8_amp_4	44900_8	4.0	4.0	III_41_22826C00587.1	III	III	41_22826C00587.1	2462.0	300.0	0.0	0.0	4.0	0.0	0
44900_12_amp_1	44900_12	1.0	22.0	III_12_6265C00003.1	III	III	12_6265C00003.1	30127.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_2	44900_12	2.0	22.0	III_13_6010C00006.1	III	III	13_6010C00006.1	428249.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_3	44900_12	3.0	22.0	III_14_1121.1	III	III	14_1121.1	179329.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_4	44900_12	4.0	22.0	III_36_22311C00034.1	III	III	36_22311C00034.1	4732.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_5	44900_12	5.0	22.0	III_37_9940C00710.1	III	III	37_9940C00710.1	10590.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_6	44900_12	6.0	22.0	III_40_23543C00163.1	III	III	40_23543C00163.1	254260.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_7	44900_12	7.0	22.0	IV_16_6263.1	IV	IV	16_6263.1	116318.0	387.0	8.0	0.0	6.0	8.0	0
44900_12_amp_8	44900_12	8.0	22.0	IV_17_22599C00061.1	IV	IV	17_22599C00061.1	20733.0	399.0	8.0	0.0	6.0	8.0	0
44900_12_amp_9	44900_12	9.0	22.0	IV_18_22602C00536.1	IV	IV	18_22602C00536.1	4606.0	399.0	8.0	0.0	6.0	8.0	0
44900_12_amp_10	44900_12	10.0	22.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	1556395.0	420.0	8.0	0.0	6.0	8.0	0
44900_12_amp_11	44900_12	11.0	22.0	IV_20_6269C00008.1	IV	IV	20_6269C00008.1	814178.0	387.0	8.0	0.0	6.0	8.0	0
44900_12_amp_12	44900_12	12.0	22.0	IV_39_21414C00215.1	IV	IV	39_21414C00215.1	1420.0	387.0	8.0	0.0	6.0	8.0	0
44900_12_amp_13	44900_12	13.0	22.0	IV_7_22597C00357.1	IV	IV	7_22597C00357.1	25444.0	387.0	8.0	0.0	6.0	8.0	0
44900_12_amp_14	44900_12	14.0	22.0	IV_8_22598C00119.1	IV	IV	8_22598C00119.1	954.0	387.0	8.0	0.0	6.0	8.0	0
44900_12_amp_15	44900_12	15.0	22.0	I_6_22825C00268.1	I	I	6_22825C00268.1	5188.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_16	44900_12	16.0	22.0	Ia_21_284.1	Ia	I	21_284.1	7345595.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_17	44900_12	17.0	22.0	Ia_22_14731C00031.1	Ia	I	22_14731C00031.1	829.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_18	44900_12	18.0	22.0	Ia_27_19479C00001.1	Ia	I	27_19479C00001.1	39571.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_19	44900_12	19.0	22.0	Ia_28_14556C00126.1	Ia	I	28_14556C00126.1	11782.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_20	44900_12	20.0	22.0	Ia_29_19480C00016.1	Ia	I	29_19480C00016.1	126639.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_21	44900_12	21.0	22.0	Ia_30_6268C00083.1	Ia	I	30_6268C00083.1	4981.0	354.0	8.0	0.0	6.0	8.0	0
44900_12_amp_22	44900_12	22.0	22.0	Ia_31_6270C00026.1	Ia	I	31_6270C00026.1	59481.0	354.0	8.0	0.0	6.0	8.0	0
58363_4_amp_1	58363_4	1.0	15.0	III_12_6265C00005.1	III	III	12_6265C00005.1	190270.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_2	58363_4	2.0	15.0	III_40_23543C00108.1	III	III	40_23543C00108.1	174367.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_3	58363_4	3.0	15.0	IV_16_6263.1	IV	IV	16_6263.1	7807536.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_4	58363_4	4.0	15.0	IV_17_22599C00076.1	IV	IV	17_22599C00076.1	2811.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_5	58363_4	5.0	15.0	IV_18_22602C00258.1	IV	IV	18_22602C00258.1	2334.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_6	58363_4	6.0	15.0	IV_39_21414C00259.1	IV	IV	39_21414C00259.1	5618.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_7	58363_4	7.0	15.0	IV_7_22597C00057.1	IV	IV	7_22597C00057.1	17792.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_8	58363_4	8.0	15.0	IV_8_22598C00150.1	IV	IV	8_22598C00150.1	5524.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_9	58363_4	9.0	15.0	I_1_22555C00002.1	I	I	1_22555C00002.1	144494.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_10	58363_4	10.0	15.0	I_35_18770C00001.1	I	I	35_18770C00001.1	176871.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_11	58363_4	11.0	15.0	I_4_22608C00006.1	I	I	4_22608C00006.1	130194.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_12	58363_4	12.0	15.0	Ia_24_14478C00187.1	Ia	I	24_14478C00187.1	1282.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_13	58363_4	13.0	15.0	Ia_25_17329C00202.1	Ia	I	25_17329C00202.1	1283.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_14	58363_4	14.0	15.0	Ia_26_17150C00187.1	Ia	I	26_17150C00187.1	1282.0	542.0	7.0	0.0	2.0	6.0	0
58363_4_amp_15	58363_4	15.0	15.0	I_3_22829C00672.2	I	I	3_22829C00672.2	2423.0	542.0	7.0	0.0	2.0	6.0	0
58363_5_amp_1	58363_5	1.0	22.0	III_12_6265C00005.1	III	III	12_6265C00005.1	190460.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_2	58363_5	2.0	22.0	III_14_1121.1	III	III	14_1121.1	7500357.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_3	58363_5	3.0	22.0	III_36_22311C00023.1	III	III	36_22311C00023.1	42051.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_4	58363_5	4.0	22.0	III_37_9940C00394.1	III	III	37_9940C00394.1	48130.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_5	58363_5	5.0	22.0	III_40_23543C00108.1	III	III	40_23543C00108.1	174368.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_6	58363_5	6.0	22.0	III_41_22826C00343.1	III	III	41_22826C00343.1	2636.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_7	58363_5	7.0	22.0	II_9_2088.2	II	II	9_2088.2	4787722.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_8	58363_5	8.0	22.0	IV_16_6263.1	IV	IV	16_6263.1	7807537.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_9	58363_5	9.0	22.0	IV_17_22599C00076.1	IV	IV	17_22599C00076.1	3001.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_10	58363_5	10.0	22.0	IV_18_22602C00258.1	IV	IV	18_22602C00258.1	2524.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_11	58363_5	11.0	22.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	559454.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_12	58363_5	12.0	22.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	332257.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_13	58363_5	13.0	22.0	IV_39_21414C00259.1	IV	IV	39_21414C00259.1	5808.0	351.0	7.0	1.0	6.0	8.0	0
58363_5_amp_14	58363_5	14.0	22.0	IV_7_22597C00057.1	IV	IV	7_22597C00057.1	17793.0	351.0	7.0	1.0	6.0	8.0	0
