AmpId	SequenceId	PositionInSequence	Length
685489_18_amp_7	I_38_22827C00016.1	38822	352
685489_18_amp_8	I_4_22608C00043.1	21490	352
685489_18_amp_9	I_5_22828C00116.2	6861	352
685489_18_amp_10	Ia_21_284.1	3081804	352
685489_18_amp_11	Ia_22_14731C00360.1	2139	352
685489_18_amp_12	Ia_24_14478C00134.1	9480	352
685489_18_amp_13	Ia_25_17329C00116.1	1662	352
685489_18_amp_14	Ia_26_17150C00110.1	1668	352
685489_18_amp_15	Ia_28_14556C00081.1	7833	352
685489_18_amp_16	Ia_29_19480C00010.1	142892	352
685489_18_amp_17	Ia_30_6268C00018.1	149339	352
59692_1_amp_1	III_40_23543C00036.1	123737	589
59692_1_amp_2	I_38_22827C00085.1	385	589
59692_1_amp_3	I_6_22825C00344.1	4944	589
59692_1_amp_4	Ia_21_284.1	2357946	589
59692_1_amp_5	Ia_23_10528C00052.1	31599	589
59692_1_amp_6	Ia_27_19479C00005.1	120033	589
59692_1_amp_7	Ia_29_19480C00039.1	302	589
59692_1_amp_8	Ia_30_6268C00050.1	45670	589
59692_1_amp_9	Ia_31_6270C00004.1	73792	589
604_1_amp_1	III_11_6264C00010.1	124557	403
604_1_amp_2	III_12_6265C00005.1	72572	403
604_1_amp_3	III_14_1121.1	7380553	403
604_1_amp_4	III_36_22311C00001.1	81237	403
604_1_amp_5	III_37_9940C00272.1	43266	403
604_1_amp_6	III_40_23543C00108.1	295110	403
604_1_amp_7	III_41_22826C00045.1	22778	403
604_1_amp_8	I_5_22828C00001.2	223658	403
604_2_amp_1	III_11_6264C00010.1	124554	405
604_2_amp_2	III_12_6265C00005.1	72569	405
604_2_amp_3	III_14_1121.1	7380550	405
604_2_amp_4	III_36_22311C00001.1	81238	405
604_2_amp_5	III_37_9940C00272.1	43267	405
604_2_amp_6	III_40_23543C00108.1	295111	405
604_2_amp_7	III_41_22826C00045.1	22775	405
604_2_amp_8	I_5_22828C00001.2	223655	405
604_3_amp_1	III_12_6265C00005.1	72574	470
604_3_amp_2	III_40_23543C00108.1	295041	470
604_3_amp_3	IV_16_6263.1	7684790	470
604_3_amp_4	IV_17_22599C00022.1	88921	470
604_3_amp_5	IV_18_22602C00991.1	20398	470
604_3_amp_6	IV_19_6271C00001.1	415731	470
604_3_amp_7	IV_20_6269C00009.1	457541	470
604_3_amp_8	IV_39_21414C00117.1	4998	470
604_3_amp_9	IV_7_22597C00368.1	2602	470
604_3_amp_10	IV_8_22598C00125.1	12470	470
604_3_amp_11	I_5_22828C00001.2	223660	470
604_4_amp_1	III_11_6264C00010.1	124560	450
604_4_amp_2	III_12_6265C00005.1	72575	450
604_4_amp_3	III_13_6010C00010.1	61421	450
604_4_amp_4	III_15_10759C00383.1	60459	450
604_4_amp_5	III_36_22311C00001.1	81187	450
604_4_amp_6	III_37_9940C00272.1	43216	450
604_4_amp_7	III_40_23543C00108.1	295060	450
604_4_amp_8	III_41_22826C00045.1	22781	450
604_4_amp_9	II_10_6272C00029.1	107327	450
604_4_amp_10	II_9_2088.2	4659247	450
604_4_amp_11	IV_16_6263.1	7684791	450
604_4_amp_12	IV_17_22599C00022.1	88940	450
604_4_amp_13	IV_18_22602C00991.1	20417	450
604_4_amp_14	IV_19_6271C00001.1	415732	450
604_4_amp_15	IV_20_6269C00009.1	457560	450
604_4_amp_16	IV_39_21414C00117.1	4999	450
604_4_amp_17	IV_7_22597C00368.1	2621	450
604_4_amp_18	IV_8_22598C00125.1	12471	450
604_4_amp_19	I_5_22828C00001.2	223661	450
604_5_amp_1	III_12_6265C00005.1	72568	477
604_5_amp_2	III_40_23543C00108.1	295040	477
604_5_amp_3	IV_17_22599C00022.1	88920	477
604_5_amp_4	IV_18_22602C00991.1	20397	477
604_5_amp_5	IV_19_6271C00001.1	415725	477
604_5_amp_6	I_5_22828C00001.2	223654	477
604_7_amp_1	IV_16_6263.1	7684789	328
604_7_amp_2	IV_17_22599C00022.1	89064	328
604_7_amp_3	IV_18_22602C00991.1	20541	328
604_7_amp_4	IV_19_6271C00001.1	415730	328
604_7_amp_5	IV_20_6269C00009.1	457684	328
604_7_amp_6	IV_39_21414C00117.1	4997	328
604_7_amp_7	IV_7_22597C00368.1	2745	328
604_7_amp_8	IV_8_22598C00125.1	12469	328
604_8_amp_1	IV_16_6263.1	7684786	330
604_8_amp_2	IV_17_22599C00022.1	89065	330
604_8_amp_3	IV_18_22602C00991.1	20542	330
604_8_amp_4	IV_19_6271C00001.1	415727	330
604_8_amp_5	IV_20_6269C00009.1	457685	330
604_8_amp_6	IV_39_21414C00117.1	4994	330
604_8_amp_7	IV_7_22597C00368.1	2746	330
604_8_amp_8	IV_8_22598C00125.1	12466	330
604_9_amp_1	III_11_6264C00010.1	124552	401
604_9_amp_2	III_12_6265C00005.1	72567	401
604_9_amp_3	III_14_1121.1	7380548	401
604_9_amp_4	III_36_22311C00001.1	81244	401
604_9_amp_5	III_37_9940C00272.1	43273	401
604_9_amp_6	III_40_23543C00108.1	295117	401
604_9_amp_7	III_41_22826C00045.1	22773	401
604_9_amp_8	IV_16_6263.1	7684783	401
604_9_amp_9	IV_17_22599C00022.1	88997	401
604_9_amp_10	IV_18_22602C00991.1	20474	401
604_9_amp_11	IV_19_6271C00001.1	415724	401
604_9_amp_12	IV_20_6269C00009.1	457617	401
604_9_amp_13	IV_39_21414C00117.1	4991	401
604_9_amp_14	IV_7_22597C00368.1	2678	401
604_9_amp_15	IV_8_22598C00125.1	12463	401
604_9_amp_16	I_5_22828C00001.2	223653	401
686_1_amp_1	I_38_22827C00350.1	4479	328
686_3_amp_1	I_1_22555C00033.1	41509	420
686_3_amp_2	I_35_18770C00034.1	15116	420
686_3_amp_3	I_4_22608C00057.1	15363	420
686_3_amp_4	I_6_22825C00281.1	1676	420
686_3_amp_5	Ia_21_284.1	5684803	420
686_3_amp_6	Ia_22_14731C00123.1	3570	420
686_3_amp_7	Ia_24_14478C00023.1	13475	420
686_3_amp_8	Ia_25_17329C00163.1	28322	420
686_3_amp_9	Ia_26_17150C00150.1	28310	420
686_3_amp_10	Ia_27_19479C00037.1	57192	420
686_3_amp_11	Ia_28_14556C00021.1	22931	420
686_3_amp_12	Ia_29_19480C00040.1	15887	420
686_3_amp_13	Ia_31_6270C00039.1	15500	420
686_4_amp_1	I_1_22555C00033.1	41508	422
686_4_amp_2	I_35_18770C00034.1	15115	422
686_4_amp_3	I_38_22827C00350.1	4511	422
686_4_amp_4	I_4_22608C00057.1	15362	422
686_4_amp_5	I_6_22825C00281.1	1675	422
686_4_amp_6	Ia_21_284.1	5684802	422
686_4_amp_7	Ia_22_14731C00123.1	3569	422
686_4_amp_8	Ia_24_14478C00023.1	13474	422
686_4_amp_9	Ia_25_17329C00163.1	28321	422
686_4_amp_10	Ia_26_17150C00150.1	28309	422
686_4_amp_11	Ia_27_19479C00037.1	57191	422
686_4_amp_12	Ia_28_14556C00021.1	22930	422
686_4_amp_13	Ia_29_19480C00040.1	15886	422
686_4_amp_14	Ia_31_6270C00039.1	15499	422
686_10	No amplification
686_11	No amplification
686_13_amp_1	I_38_22827C00350.1	4424	384
686_15_amp_1	I_38_22827C00350.1	4421	389
71_1_amp_1	III_11_6264C00010.1	123419	512
71_1_amp_2	III_36_22311C00001.1	82358	512
71_1_amp_3	III_37_9940C00272.1	44387	512
71_1_amp_4	Ia_21_284.1	1141882	512
71_1_amp_5	Ia_22_14731C00005.1	4856	512
71_1_amp_6	Ia_27_19479C00004.1	113924	512
71_1_amp_7	Ia_28_14556C00003.1	62869	512
71_1_amp_8	Ia_29_19480C00003.1	325735	512
71_1_amp_9	Ia_30_6268C00065.1	66014	512
71_1_amp_10	Ia_31_6270C00008.1	4853	512
71_2_amp_1	III_11_6264C00010.1	123417	513
71_2_amp_2	III_36_22311C00001.1	82359	513
71_2_amp_3	III_37_9940C00272.1	44388	513
71_2_amp_4	Ia_21_284.1	1141883	513
71_2_amp_5	Ia_22_14731C00005.1	4857	513
71_2_amp_6	Ia_27_19479C00004.1	113922	513
71_2_amp_7	Ia_28_14556C00003.1	62870	513
71_2_amp_8	Ia_29_19480C00003.1	325736	513
71_2_amp_9	Ia_30_6268C00065.1	66012	513
71_2_amp_10	Ia_31_6270C00008.1	4854	513
71_4_amp_1	III_11_6264C00010.1	123418	408
71_4_amp_2	III_12_6265C00005.1	71423	408
71_4_amp_3	III_13_6010C00010.1	62662	408
71_4_amp_4	III_14_1121.1	7379337	408
71_4_amp_5	III_15_10759C00383.1	61666	408
71_4_amp_6	III_36_22311C00001.1	82463	408
71_4_amp_7	III_37_9940C00272.1	44492	408
71_4_amp_8	III_40_23543C00108.1	296254	408
71_4_amp_9	III_41_22826C00045.1	21562	408
71_4_amp_10	I_1_22555C00002.1	264662	408
71_4_amp_11	I_2_22603C00043.1	19121	408
71_4_amp_12	I_35_18770C00001.1	296956	408
71_4_amp_13	I_38_22827C00311.1	26699	408
71_4_amp_14	I_4_22608C00006.1	10115	408
71_4_amp_15	Ia_21_284.1	1141987	408
71_4_amp_16	Ia_24_14478C00013.1	12366	408
71_4_amp_17	Ia_25_17329C00197.1	11095	408
71_4_amp_18	Ia_26_17150C00182.1	29046	408
71_4_amp_19	Ia_27_19479C00004.1	113923	408
71_4_amp_20	Ia_29_19480C00003.1	325840	408
71_4_amp_21	Ia_30_6268C00065.1	66013	408
71_4_amp_22	Ia_31_6270C00008.1	4958	408
71_4_amp_23	I_3_22829C01158.2	1384	408
14897_2_amp_1	IV_17_22599C00022.1	30020	309
14897_2_amp_2	IV_18_22602C00170.1	26061	309
14897_2_amp_3	I_1_22555C00002.1	218302	309
14897_2_amp_4	I_35_18770C00001.1	250661	309
14897_2_amp_5	I_38_22827C00031.1	45451	309
14897_2_amp_6	I_4_22608C00006.1	56643	309
14897_2_amp_7	Ia_24_14478C00255.1	1126	309
14897_2_amp_8	Ia_25_17329C00198.1	33987	309
14897_2_amp_9	Ia_26_17150C00183.1	33640	309
14897_3_amp_1	IV_16_6263.1	7735813	314
14897_3_amp_2	IV_17_22599C00022.1	30017	314
14897_3_amp_3	IV_18_22602C00170.1	26058	314
14897_3_amp_4	IV_20_6269C00009.1	404230	314
14897_5_amp_1	IV_17_22599C00022.1	30016	311
14897_5_amp_2	IV_18_22602C00170.1	26057	311
14897_6_amp_1	IV_16_6263.1	7735812	313
14897_6_amp_2	IV_17_22599C00022.1	30019	313
14897_6_amp_3	IV_18_22602C00170.1	26060	313
14897_6_amp_4	IV_20_6269C00009.1	404232	313
49107_2_amp_1	I_5_22828C00001.2	33028	339
49107_2_amp_2	I_6_22825C00438.1	956	339
49107_2_amp_3	Ia_21_284.1	1345041	339
49107_2_amp_4	Ia_22_14731C00338.1	4287	339
49107_2_amp_5	Ia_23_10528C00072.1	17760	339
49107_2_amp_6	Ia_27_19479C00006.1	91412	339
49107_2_amp_7	Ia_28_14556C00005.1	28719	339
49107_2_amp_8	Ia_29_19480C00008.1	96010	339
49107_2_amp_9	Ia_30_6268C00062.1	281077	339
49107_2_amp_10	Ia_31_6270C00011.1	118086	339
30895_1_amp_1	II_10_6272C00035.1	32589	471
30895_1_amp_2	II_9_2088.2	767042	471
30895_1_amp_3	I_1_22555C00001.1	224172	471
30895_1_amp_4	I_35_18770C00004.1	241652	471
30895_1_amp_5	I_4_22608C00001.1	158443	471
30895_1_amp_6	I_5_22828C00012.2	84366	471
30895_1_amp_7	I_6_22825C00518.1	683	471
30895_1_amp_8	Ia_21_284.1	7183539	471
30895_1_amp_9	Ia_22_14731C00296.1	829	471
30895_1_amp_10	Ia_24_14478C00052.1	1084	471
30895_1_amp_11	Ia_25_17329C00032.1	20265	471
30895_1_amp_12	Ia_26_17150C00033.1	20239	471
30895_1_amp_13	Ia_27_19479C00009.1	130685	471
30895_1_amp_14	Ia_28_14556C00001.1	100660	471
30895_1_amp_15	Ia_29_19480C00011.1	123596	471
30895_1_amp_16	Ia_30_6268C00084.1	63916	471
30895_1_amp_17	Ia_31_6270C00006.1	102140	471
30895_1_amp_18	Ic_32_1122.1	5160675	471
30895_1_amp_19	Ic_33_6266C00015.1	107771	471
30895_1_amp_20	Ic_34_23503C00398.1	3080	471
30895_2_amp_1	III_12_6265C00019.1	33719	484
30895_2_amp_2	III_40_23543C00163.1	122114	484
30895_2_amp_3	II_10_6272C00035.1	32579	484
30895_2_amp_4	II_9_2088.2	767032	484
30895_2_amp_5	I_1_22555C00001.1	224169	484
30895_2_amp_6	I_35_18770C00004.1	241649	484
30895_2_amp_7	I_4_22608C00001.1	158433	484
30895_2_amp_8	I_5_22828C00012.2	84363	484
30895_2_amp_9	I_6_22825C00518.1	673	484
30895_2_amp_10	Ia_21_284.1	7183536	484
30895_2_amp_11	Ia_22_14731C00296.1	826	484
30895_2_amp_12	Ia_24_14478C00052.1	1081	484
30895_2_amp_13	Ia_25_17329C00032.1	20255	484
30895_2_amp_14	Ia_26_17150C00033.1	20229	484
30895_2_amp_15	Ia_27_19479C00009.1	130682	484
30895_2_amp_16	Ia_28_14556C00001.1	100657	484
30895_2_amp_17	Ia_29_19480C00011.1	123586	484
30895_2_amp_18	Ia_30_6268C00084.1	63906	484
30895_2_amp_19	Ia_31_6270C00006.1	102137	484
30895_2_amp_20	Ic_32_1122.1	5160672	484
30895_2_amp_21	Ic_33_6266C00015.1	107768	484
30895_2_amp_22	Ic_34_23503C00398.1	3070	484
30895_3_amp_1	III_12_6265C00019.1	33721	481
30895_3_amp_2	III_40_23543C00163.1	122116	481
30895_3_amp_3	II_10_6272C00035.1	32580	481
30895_3_amp_4	II_9_2088.2	767033	481
30895_3_amp_5	I_1_22555C00001.1	224171	481
30895_3_amp_6	I_35_18770C00004.1	241651	481
30895_3_amp_7	I_4_22608C00001.1	158434	481
30895_3_amp_8	I_5_22828C00012.2	84365	481
30895_3_amp_9	I_6_22825C00518.1	674	481
30895_3_amp_10	Ia_21_284.1	7183538	481
30895_3_amp_11	Ia_22_14731C00296.1	828	481
30895_3_amp_12	Ia_24_14478C00052.1	1083	481
30895_3_amp_13	Ia_25_17329C00032.1	20256	481
30895_3_amp_14	Ia_26_17150C00033.1	20230	481
30895_3_amp_15	Ia_27_19479C00009.1	130684	481
30895_3_amp_16	Ia_28_14556C00001.1	100659	481
30895_3_amp_17	Ia_29_19480C00011.1	123587	481
30895_3_amp_18	Ia_30_6268C00084.1	63907	481
30895_3_amp_19	Ia_31_6270C00006.1	102139	481
30895_3_amp_20	Ic_32_1122.1	5160674	481
30895_3_amp_21	Ic_33_6266C00015.1	107770	481
30895_3_amp_22	Ic_34_23503C00398.1	3071	481
30895_4_amp_1	III_12_6265C00019.1	33725	480
30895_4_amp_2	III_40_23543C00163.1	122120	480
30895_4_amp_3	II_10_6272C00035.1	32577	480
30895_4_amp_4	II_9_2088.2	767030	480
30895_4_amp_5	I_1_22555C00001.1	224175	480
30895_4_amp_6	I_35_18770C00004.1	241655	480
30895_4_amp_7	I_4_22608C00001.1	158431	480
30895_4_amp_8	I_5_22828C00012.2	84369	480
30895_4_amp_9	I_6_22825C00518.1	671	480
30895_4_amp_10	Ia_21_284.1	7183542	480
30895_4_amp_11	Ia_22_14731C00296.1	832	480
30895_4_amp_12	Ia_24_14478C00052.1	1087	480
30895_4_amp_13	Ia_25_17329C00032.1	20253	480
30895_4_amp_14	Ia_26_17150C00033.1	20227	480
30895_4_amp_15	Ia_27_19479C00009.1	130688	480
30895_4_amp_16	Ia_28_14556C00001.1	100663	480
30895_4_amp_17	Ia_29_19480C00011.1	123584	480
30895_4_amp_18	Ia_30_6268C00084.1	63904	480
30895_4_amp_19	Ia_31_6270C00006.1	102143	480
30895_4_amp_20	Ic_32_1122.1	5160678	480
30895_4_amp_21	Ic_33_6266C00015.1	107774	480
30895_4_amp_22	Ic_34_23503C00398.1	3068	480
30895_5_amp_1	II_10_6272C00035.1	32590	472
30895_5_amp_2	II_9_2088.2	767043	472
30895_5_amp_3	I_1_22555C00001.1	224170	472
30895_5_amp_4	I_35_18770C00004.1	241650	472
30895_5_amp_5	I_4_22608C00001.1	158444	472
30895_5_amp_6	I_5_22828C00012.2	84364	472
30895_5_amp_7	I_6_22825C00518.1	684	472
30895_5_amp_8	Ia_21_284.1	7183537	472
30895_5_amp_9	Ia_22_14731C00296.1	827	472
30895_5_amp_10	Ia_24_14478C00052.1	1082	472
30895_5_amp_11	Ia_25_17329C00032.1	20266	472
30895_5_amp_12	Ia_26_17150C00033.1	20240	472
30895_5_amp_13	Ia_27_19479C00009.1	130683	472
30895_5_amp_14	Ia_28_14556C00001.1	100658	472
30895_5_amp_15	Ia_29_19480C00011.1	123597	472
30895_5_amp_16	Ia_30_6268C00084.1	63917	472
30895_5_amp_17	Ia_31_6270C00006.1	102138	472
30895_5_amp_18	Ic_32_1122.1	5160673	472
30895_5_amp_19	Ic_33_6266C00015.1	107769	472
30895_5_amp_20	Ic_34_23503C00398.1	3081	472
30895_6_amp_1	III_12_6265C00019.1	33727	479
30895_6_amp_2	III_40_23543C00163.1	122122	479
30895_6_amp_3	II_10_6272C00035.1	32576	479
30895_6_amp_4	II_9_2088.2	767029	479
30895_6_amp_5	IV_39_21414C00009.1	6417	479
30895_6_amp_6	IV_7_22597C00088.1	37201	479
30895_6_amp_7	IV_8_22598C00241.1	981	479
30895_6_amp_8	I_1_22555C00001.1	224177	479
30895_6_amp_9	I_35_18770C00004.1	241657	479
30895_6_amp_10	I_4_22608C00001.1	158430	479
30895_6_amp_11	I_6_22825C00518.1	670	479
30895_6_amp_12	Ia_21_284.1	7183544	479
30895_6_amp_13	Ia_22_14731C00296.1	834	479
30895_6_amp_14	Ia_24_14478C00052.1	1089	479
30895_6_amp_15	Ia_25_17329C00032.1	20252	479
30895_6_amp_16	Ia_26_17150C00033.1	20226	479
30895_6_amp_17	Ia_27_19479C00009.1	130690	479
30895_6_amp_18	Ia_28_14556C00001.1	100665	479
30895_6_amp_19	Ia_29_19480C00011.1	123583	479
30895_6_amp_20	Ia_30_6268C00084.1	63903	479
30895_6_amp_21	Ia_31_6270C00006.1	102145	479
30895_6_amp_22	Ic_32_1122.1	5160680	479
30895_6_amp_23	Ic_33_6266C00015.1	107776	479
30895_6_amp_24	Ic_34_23503C00398.1	3067	479
30895_7_amp_1	III_12_6265C00019.1	33718	489
30895_7_amp_2	III_40_23543C00163.1	122113	489
30895_7_amp_3	I_1_22555C00001.1	224168	489
30895_7_amp_4	I_35_18770C00004.1	241648	489
30895_7_amp_5	I_4_22608C00001.1	158429	489
30895_7_amp_6	I_5_22828C00012.2	84362	489
30895_7_amp_7	I_6_22825C00518.1	669	489
30895_7_amp_8	Ia_21_284.1	7183535	489
30895_7_amp_9	Ia_22_14731C00296.1	825	489
30895_7_amp_10	Ia_24_14478C00052.1	1080	489
30895_7_amp_11	Ia_25_17329C00032.1	20251	489
30895_7_amp_12	Ia_26_17150C00033.1	20225	489
30895_7_amp_13	Ia_27_19479C00009.1	130681	489
30895_7_amp_14	Ia_28_14556C00001.1	100656	489
30895_7_amp_15	Ia_29_19480C00011.1	123582	489
30895_7_amp_16	Ia_30_6268C00084.1	63902	489
30895_7_amp_17	Ia_31_6270C00006.1	102136	489
30895_7_amp_18	Ic_32_1122.1	5160671	489
30895_7_amp_19	Ic_33_6266C00015.1	107767	489
30895_7_amp_20	Ic_34_23503C00398.1	3066	489
30895_8_amp_1	III_12_6265C00019.1	33704	504
30895_8_amp_2	III_40_23543C00163.1	122099	504
30895_8_amp_3	I_6_22825C00518.1	668	504
30895_8_amp_4	Ia_21_284.1	7183521	504
30895_8_amp_5	Ia_22_14731C00296.1	811	504
30895_8_amp_6	Ia_27_19479C00009.1	130667	504
30895_8_amp_7	Ia_28_14556C00001.1	100642	504
30895_8_amp_8	Ia_29_19480C00011.1	123581	504
30895_8_amp_9	Ia_30_6268C00084.1	63901	504
30895_8_amp_10	Ia_31_6270C00006.1	102122	504
30895_8_amp_11	Ic_32_1122.1	5160657	504
30895_8_amp_12	Ic_33_6266C00015.1	107753	504
30895_8_amp_13	Ic_34_23503C00398.1	3065	504
30895_8_amp_14	I_3_22829C01235.2	593	504
30895_9_amp_1	III_12_6265C00019.1	33717	487
30895_9_amp_2	III_40_23543C00163.1	122112	487
30895_9_amp_3	II_10_6272C00035.1	32578	487
30895_9_amp_4	II_9_2088.2	767031	487
30895_9_amp_5	I_1_22555C00001.1	224167	487
30895_9_amp_6	I_35_18770C00004.1	241647	487
30895_9_amp_7	I_4_22608C00001.1	158432	487
30895_9_amp_8	I_6_22825C00518.1	672	487
30895_9_amp_9	Ia_21_284.1	7183534	487
30895_9_amp_10	Ia_22_14731C00296.1	824	487
30895_9_amp_11	Ia_24_14478C00052.1	1079	487
30895_9_amp_12	Ia_25_17329C00032.1	20254	487
30895_9_amp_13	Ia_26_17150C00033.1	20228	487
30895_9_amp_14	Ia_27_19479C00009.1	130680	487
30895_9_amp_15	Ia_28_14556C00001.1	100655	487
30895_9_amp_16	Ia_29_19480C00011.1	123585	487
30895_9_amp_17	Ia_30_6268C00084.1	63905	487
30895_9_amp_18	Ia_31_6270C00006.1	102135	487
30895_9_amp_19	Ic_32_1122.1	5160670	487
30895_9_amp_20	Ic_33_6266C00015.1	107766	487
30895_9_amp_21	Ic_34_23503C00398.1	3069	487
30895_10_amp_1	III_11_6264C00013.1	129924	471
30895_10_amp_2	III_12_6265C00019.1	33726	471
30895_10_amp_3	III_14_1121.1	340015	471
30895_10_amp_4	III_36_22311C00004.1	112859	471
30895_10_amp_5	III_37_9940C00236.1	3672	471
30895_10_amp_6	III_40_23543C00163.1	122121	471
30895_10_amp_7	III_41_22826C00489.1	1227	471
30895_10_amp_8	II_10_6272C00035.1	32585	471
30895_10_amp_9	II_9_2088.2	767038	471
30895_10_amp_10	I_1_22555C00001.1	224176	471
30895_10_amp_11	I_35_18770C00004.1	241656	471
30895_10_amp_12	I_4_22608C00001.1	158439	471
30895_10_amp_13	I_6_22825C00518.1	679	471
30895_10_amp_14	Ia_21_284.1	7183543	471
30895_10_amp_15	Ia_22_14731C00296.1	833	471
30895_10_amp_16	Ia_23_10528C00161.1	12322	471
30895_10_amp_17	Ia_24_14478C00052.1	1088	471
30895_10_amp_18	Ia_25_17329C00032.1	20261	471
30895_10_amp_19	Ia_26_17150C00033.1	20235	471
30895_10_amp_20	Ia_27_19479C00009.1	130689	471
30895_10_amp_21	Ia_28_14556C00001.1	100664	471
30895_10_amp_22	Ia_29_19480C00011.1	123592	471
30895_10_amp_23	Ia_30_6268C00084.1	63912	471
30895_10_amp_24	Ia_31_6270C00006.1	102144	471
30895_10_amp_25	Ic_32_1122.1	5160679	471
30895_10_amp_26	Ic_33_6266C00015.1	107775	471
30895_10_amp_27	Ic_34_23503C00398.1	3076	471
30895_11_amp_1	III_12_6265C00019.1	33709	487
30895_11_amp_2	III_14_1121.1	340016	487
30895_11_amp_3	III_40_23543C00163.1	122104	487
30895_11_amp_4	III_41_22826C00489.1	1210	487
30895_11_amp_5	II_10_6272C00035.1	32586	487
30895_11_amp_6	II_9_2088.2	767039	487
30895_11_amp_7	IV_19_6271C00001.1	1819301	487
30895_11_amp_8	I_2_22603C00022.1	11639	487
30895_11_amp_9	I_6_22825C00518.1	680	487
30895_11_amp_10	Ia_21_284.1	7183526	487
30895_11_amp_11	Ia_22_14731C00296.1	816	487
30895_11_amp_12	Ia_27_19479C00009.1	130672	487
30895_11_amp_13	Ia_28_14556C00001.1	100647	487
30895_11_amp_14	Ia_29_19480C00011.1	123593	487
30895_11_amp_15	Ia_30_6268C00084.1	63913	487
30895_11_amp_16	Ia_31_6270C00006.1	102127	487
30895_11_amp_17	Ic_32_1122.1	5160662	487
30895_11_amp_18	Ic_33_6266C00015.1	107758	487
30895_11_amp_19	Ic_34_23503C00398.1	3077	487
30895_11_amp_20	I_3_22829C01235.2	605	487
30895_13_amp_1	III_12_6265C00019.1	33538	662
30895_13_amp_2	III_40_23543C00163.1	121933	662
30895_13_amp_3	I_1_22555C00001.1	223988	662
30895_13_amp_4	I_35_18770C00004.1	241468	662
30895_13_amp_5	I_38_22827C00004.1	39916	662
30895_13_amp_6	I_4_22608C00001.1	158436	662
30895_13_amp_7	I_6_22825C00518.1	676	662
30895_13_amp_8	Ia_23_10528C00161.1	12134	662
30895_13_amp_9	Ia_24_14478C00052.1	900	662
30895_13_amp_10	Ia_25_17329C00032.1	20258	662
30895_13_amp_11	Ia_26_17150C00033.1	20232	662
30895_13_amp_12	Ia_30_6268C00084.1	63909	662
30895_14_amp_1	III_11_6264C00013.1	129896	501
30895_14_amp_2	III_12_6265C00019.1	33724	501
30895_14_amp_3	III_14_1121.1	339987	501
30895_14_amp_4	III_36_22311C00004.1	112831	501
30895_14_amp_5	III_37_9940C00236.1	3644	501
30895_14_amp_6	III_40_23543C00163.1	122119	501
30895_14_amp_7	III_41_22826C00489.1	1225	501
30895_14_amp_8	IV_17_22599C00050.1	22065	501
30895_14_amp_9	IV_18_22602C00060.1	3612	501
30895_14_amp_10	IV_39_21414C00009.1	6398	501
30895_14_amp_11	IV_7_22597C00088.1	37198	501
30895_14_amp_12	IV_8_22598C00241.1	978	501
30895_14_amp_13	I_1_22555C00001.1	224174	501
30895_14_amp_14	I_35_18770C00004.1	241654	501
30895_14_amp_15	I_4_22608C00001.1	158411	501
30895_14_amp_16	I_5_22828C00012.2	84368	501
30895_14_amp_17	I_6_22825C00518.1	651	501
30895_14_amp_18	Ia_21_284.1	7183541	501
30895_14_amp_19	Ia_22_14731C00296.1	831	501
30895_14_amp_20	Ia_23_10528C00161.1	12320	501
30895_14_amp_21	Ia_24_14478C00052.1	1086	501
30895_14_amp_22	Ia_25_17329C00032.1	20233	501
30895_14_amp_23	Ia_26_17150C00033.1	20207	501
30895_14_amp_24	Ia_27_19479C00009.1	130687	501
30895_14_amp_25	Ia_28_14556C00001.1	100662	501
30895_14_amp_26	Ia_29_19480C00011.1	123564	501
30895_14_amp_27	Ia_30_6268C00084.1	63884	501
30895_14_amp_28	Ia_31_6270C00006.1	102142	501
30895_14_amp_29	Ic_32_1122.1	5160677	501
30895_14_amp_30	Ic_33_6266C00015.1	107773	501
30895_14_amp_31	Ic_34_23503C00398.1	3048	501
30895_15_amp_1	III_12_6265C00019.1	33539	382
30895_15_amp_2	III_40_23543C00163.1	121934	382
30895_15_amp_3	I_1_22555C00001.1	223989	382
30895_15_amp_4	I_35_18770C00004.1	241469	382
30895_15_amp_5	I_38_22827C00004.1	40195	382
30895_15_amp_6	I_4_22608C00001.1	158715	382
30895_15_amp_7	I_6_22825C00518.1	955	382
30895_15_amp_8	Ia_23_10528C00161.1	12135	382
30895_15_amp_9	Ia_24_14478C00052.1	901	382
30895_15_amp_10	Ia_25_17329C00032.1	20537	382
30895_15_amp_11	Ia_26_17150C00033.1	20511	382
30895_15_amp_12	Ia_30_6268C00084.1	64188	382
30895_17_amp_1	III_11_6264C00013.1	129922	496
30895_17_amp_2	III_12_6265C00019.1	33703	496
30895_17_amp_3	III_14_1121.1	340013	496
30895_17_amp_4	III_36_22311C00004.1	112857	496
30895_17_amp_5	III_37_9940C00236.1	3670	496
30895_17_amp_6	III_40_23543C00163.1	122098	496
30895_17_amp_7	III_41_22826C00489.1	1204	496
30895_17_amp_8	II_10_6272C00035.1	32583	496
30895_17_amp_9	II_9_2088.2	767036	496
30895_17_amp_10	IV_19_6271C00001.1	1819298	496
30895_17_amp_11	I_6_22825C00518.1	677	496
30895_17_amp_12	Ia_21_284.1	7183520	496
30895_17_amp_13	Ia_22_14731C00296.1	810	496
30895_17_amp_14	Ia_23_10528C00161.1	12299	496
30895_17_amp_15	Ia_27_19479C00009.1	130666	496
30895_17_amp_16	Ia_28_14556C00001.1	100641	496
30895_17_amp_17	Ia_29_19480C00011.1	123590	496
