AmpId	SequenceId	PositionInSequence	Length
19612_14_amp_24	Ia_29_19480C00011.1	81627	488
19612_14_amp_25	Ia_30_6268C00084.1	35087	488
19612_14_amp_26	Ia_31_6270C00006.1	134337	488
19612_14_amp_27	Ic_32_1122.1	5189378	488
19612_14_amp_28	Ic_33_6266C00014.1	105086	488
19612_14_amp_29	Ic_34_23503C00139.1	2705	488
19612_14_amp_30	I_3_22829C00051.2	13679	488
19612_17_amp_1	III_11_6264C00013.1	82460	585
19612_17_amp_2	III_14_1121.1	295271	585
19612_17_amp_3	III_36_22311C00004.1	82516	585
19612_17_amp_4	III_37_9940C00293.1	3335	585
19612_17_amp_5	III_41_22826C00085.1	1466	585
19612_17_amp_6	IV_16_6263.1	306286	585
19612_17_amp_7	IV_17_22599C00111.1	5258	585
19612_17_amp_8	IV_18_22602C00390.1	3829	585
19612_17_amp_9	IV_19_6271C00001.1	1759315	585
19612_17_amp_10	IV_20_6269C00008.1	606873	585
19612_17_amp_11	I_1_22555C00001.1	255348	585
19612_17_amp_12	I_35_18770C00067.1	7916	585
19612_17_amp_13	I_38_22827C00004.1	11158	585
19612_17_amp_14	I_4_22608C00001.1	131078	585
19612_17_amp_15	I_5_22828C00012.2	111187	585
19612_17_amp_16	I_6_22825C00255.1	7012	585
19612_17_amp_17	Ia_22_14731C00410.1	490	585
19612_17_amp_18	Ia_24_14478C00180.1	6903	585
19612_17_amp_19	Ia_25_17329C00031.1	25568	585
19612_17_amp_20	Ia_26_17150C00032.1	25370	585
19612_17_amp_21	Ia_27_19479C00009.1	162835	585
19612_17_amp_22	Ia_28_14556C00017.1	39657	585
19612_17_amp_23	Ia_30_6268C00084.1	35086	585
19612_17_amp_24	Ia_31_6270C00006.1	134241	585
86865_4_amp_1	IV_16_6263.1	279954	552
86865_4_amp_2	IV_19_6271C00001.1	1734363	552
86865_4_amp_3	IV_39_21414C00152.1	3777	552
86865_4_amp_4	IV_7_22597C00261.1	1812	552
86865_4_amp_5	IV_8_22598C00101.1	1967	552
86865_4_amp_6	I_1_22555C00001.1	277318	552
86865_4_amp_7	I_2_22603C00143.1	5750	552
86865_4_amp_8	I_35_18770C00047.1	13468	552
86865_4_amp_9	I_5_22828C00012.2	133436	552
86865_4_amp_10	Ia_23_10528C00042.1	36086	552
86865_4_amp_11	Ia_24_14478C00068.1	13841	552
86865_4_amp_12	Ia_25_17329C00031.1	3846	552
86865_4_amp_13	Ia_26_17150C00032.1	3706	552
86865_4_amp_14	I_3_22829C00141.2	964	552
86865_6_amp_1	III_13_6010C00006.1	520403	445
86865_6_amp_2	III_14_1121.1	271082	445
86865_6_amp_3	III_15_10759C00360.1	59341	445
86865_6_amp_4	III_36_22311C00004.1	58248	445
86865_6_amp_5	III_37_9940C00486.1	4304	445
86865_6_amp_6	III_41_22826C00825.1	291	445
86865_6_amp_7	I_1_22555C00001.1	277245	445
86865_6_amp_8	I_2_22603C00143.1	5677	445
86865_6_amp_9	I_35_18770C00047.1	13395	445
86865_6_amp_10	I_38_22827C00037.1	27920	445
86865_6_amp_11	I_4_22608C00001.1	109578	445
86865_6_amp_12	I_5_22828C00012.2	133363	445
86865_6_amp_13	I_6_22825C00137.1	1663	445
86865_6_amp_14	Ia_21_284.1	7247173	445
86865_6_amp_15	Ia_24_14478C00068.1	13768	445
86865_6_amp_16	Ia_25_17329C00031.1	4026	445
86865_6_amp_17	Ia_26_17150C00032.1	3886	445
86865_6_amp_18	Ia_27_19479C00009.1	184530	445
86865_6_amp_19	Ia_29_19480C00011.1	59943	445
86865_6_amp_20	Ia_31_6270C00006.1	155945	445
86865_6_amp_21	I_3_22829C00141.2	1144	445
86865_10_amp_1	III_11_6264C00013.1	57871	385
86865_10_amp_2	III_12_6265C00019.1	93859	385
86865_10_amp_3	III_13_6010C00006.1	520036	385
86865_10_amp_4	III_14_1121.1	270715	385
86865_10_amp_5	III_15_10759C00360.1	59768	385
86865_10_amp_6	III_36_22311C00004.1	57881	385
86865_10_amp_7	III_37_9940C00486.1	3937	385
86865_10_amp_8	III_40_23543C00163.1	173751	385
86865_10_amp_9	III_41_22826C00825.1	718	385
86865_10_amp_10	IV_16_6263.1	279803	349
86865_10_amp_11	IV_17_22599C00336.1	33119	394
86865_10_amp_12	IV_18_22602C00367.1	28127	394
86865_10_amp_13	IV_19_6271C00001.1	1734182	379
86865_10_amp_14	IV_20_6269C00008.1	631527	349
86865_10_amp_15	IV_39_21414C00152.1	3626	349
86865_10_amp_16	IV_7_22597C00261.1	1661	349
86865_10_amp_17	IV_8_22598C00101.1	1816	349
86865_10_amp_18	I_1_22555C00001.1	277672	367
86865_10_amp_19	I_2_22603C00143.1	6104	367
86865_10_amp_20	I_35_18770C00047.1	13822	367
86865_10_amp_21	I_38_22827C00037.1	27565	373
86865_10_amp_22	I_4_22608C00001.1	109229	367
86865_10_amp_23	I_5_22828C00012.2	133790	367
86865_10_amp_24	I_6_22825C00137.1	1314	367
86865_10_amp_25	Ia_21_284.1	7247600	367
86865_10_amp_26	Ia_23_10528C00042.1	36440	376
86865_10_amp_27	Ia_24_14478C00068.1	14195	367
86865_10_amp_28	Ia_25_17329C00031.1	3677	367
86865_10_amp_29	Ia_26_17150C00032.1	3537	367
86865_10_amp_30	Ia_27_19479C00009.1	184957	367
86865_10_amp_31	Ia_29_19480C00011.1	59594	367
86865_10_amp_32	Ia_30_6268C00084.1	12660	367
86865_10_amp_33	Ia_31_6270C00006.1	156372	367
86865_10_amp_34	Ic_32_1122.1	5207073	391
86865_10_amp_35	Ic_33_6266C00014.1	87470	391
86865_10_amp_36	Ic_34_23503C00405.1	20469	391
86865_10_amp_37	I_3_22829C00141.2	795	367
86865_11_amp_1	III_11_6264C00013.1	57869	385
86865_11_amp_2	III_12_6265C00019.1	93861	385
86865_11_amp_3	III_13_6010C00006.1	520034	385
86865_11_amp_4	III_14_1121.1	270713	385
86865_11_amp_5	III_36_22311C00004.1	57879	385
86865_11_amp_6	III_37_9940C00486.1	3935	385
86865_11_amp_7	III_40_23543C00163.1	173753	385
86865_11_amp_8	III_41_22826C00825.1	720	385
86865_11_amp_9	IV_17_22599C00336.1	33117	394
86865_11_amp_10	IV_18_22602C00367.1	28129	394
86865_11_amp_11	IV_19_6271C00001.1	1734180	379
86865_11_amp_12	I_1_22555C00001.1	277674	367
86865_11_amp_13	I_2_22603C00143.1	6106	367
86865_11_amp_14	I_35_18770C00047.1	13824	367
86865_11_amp_15	I_38_22827C00037.1	27563	373
86865_11_amp_16	I_4_22608C00001.1	109227	367
86865_11_amp_17	I_5_22828C00012.2	133792	367
86865_11_amp_18	I_6_22825C00137.1	1312	367
86865_11_amp_19	Ia_21_284.1	7247602	367
86865_11_amp_20	Ia_23_10528C00042.1	36442	376
86865_11_amp_21	Ia_24_14478C00068.1	14197	367
86865_11_amp_22	Ia_25_17329C00031.1	3675	367
86865_11_amp_23	Ia_26_17150C00032.1	3535	367
86865_11_amp_24	Ia_27_19479C00009.1	184959	367
86865_11_amp_25	Ia_30_6268C00084.1	12658	367
86865_11_amp_26	Ia_31_6270C00006.1	156374	367
86865_11_amp_27	Ic_32_1122.1	5207075	391
86865_11_amp_28	Ic_33_6266C00014.1	87468	391
86865_11_amp_29	Ic_34_23503C00405.1	20467	391
86865_11_amp_30	I_3_22829C00141.2	793	367
86865_12_amp_1	III_11_6264C00013.1	57867	390
86865_12_amp_2	III_12_6265C00019.1	93858	390
86865_12_amp_3	III_13_6010C00006.1	520032	390
86865_12_amp_4	III_14_1121.1	270711	390
86865_12_amp_5	III_36_22311C00004.1	57877	390
86865_12_amp_6	III_37_9940C00486.1	3933	390
86865_12_amp_7	III_40_23543C00163.1	173750	390
86865_12_amp_8	III_41_22826C00825.1	717	390
86865_12_amp_9	IV_19_6271C00001.1	1734178	384
86865_12_amp_10	I_1_22555C00001.1	277671	372
86865_12_amp_11	I_2_22603C00143.1	6103	372
86865_12_amp_12	I_35_18770C00047.1	13821	372
86865_12_amp_13	I_38_22827C00037.1	27561	378
86865_12_amp_14	I_4_22608C00001.1	109225	372
86865_12_amp_15	I_5_22828C00012.2	133789	372
86865_12_amp_16	I_6_22825C00137.1	1310	372
86865_12_amp_17	Ia_21_284.1	7247599	372
86865_12_amp_18	Ia_23_10528C00042.1	36439	381
86865_12_amp_19	Ia_24_14478C00068.1	14194	372
86865_12_amp_20	Ia_25_17329C00031.1	3673	372
86865_12_amp_21	Ia_26_17150C00032.1	3533	372
86865_12_amp_22	Ia_27_19479C00009.1	184956	372
86865_12_amp_23	Ia_30_6268C00084.1	12656	372
86865_12_amp_24	Ia_31_6270C00006.1	156371	372
86865_12_amp_25	Ic_32_1122.1	5207072	396
86865_12_amp_26	Ic_33_6266C00014.1	87466	396
86865_12_amp_27	Ic_34_23503C00405.1	20465	396
86865_12_amp_28	I_3_22829C00141.2	791	372
86865_14_amp_1	III_11_6264C00013.1	57868	392
86865_14_amp_2	III_12_6265C00019.1	93855	392
86865_14_amp_3	III_13_6010C00006.1	520033	392
86865_14_amp_4	III_14_1121.1	270712	392
86865_14_amp_5	III_36_22311C00004.1	57878	392
86865_14_amp_6	III_37_9940C00486.1	3934	392
86865_14_amp_7	III_40_23543C00163.1	173747	392
86865_14_amp_8	III_41_22826C00825.1	714	392
86865_14_amp_9	IV_19_6271C00001.1	1734179	386
86865_14_amp_10	I_1_22555C00001.1	277668	374
86865_14_amp_11	I_2_22603C00143.1	6100	374
86865_14_amp_12	I_35_18770C00047.1	13818	374
86865_14_amp_13	I_38_22827C00037.1	27562	380
86865_14_amp_14	I_4_22608C00001.1	109226	374
86865_14_amp_15	I_5_22828C00012.2	133786	374
86865_14_amp_16	I_6_22825C00137.1	1311	374
86865_14_amp_17	Ia_21_284.1	7247596	374
86865_14_amp_18	Ia_23_10528C00042.1	36436	383
86865_14_amp_19	Ia_24_14478C00068.1	14191	374
86865_14_amp_20	Ia_25_17329C00031.1	3674	374
86865_14_amp_21	Ia_26_17150C00032.1	3534	374
86865_14_amp_22	Ia_27_19479C00009.1	184953	374
86865_14_amp_23	Ia_30_6268C00084.1	12657	374
86865_14_amp_24	Ia_31_6270C00006.1	156368	374
86865_14_amp_25	Ic_32_1122.1	5207069	398
86865_14_amp_26	Ic_33_6266C00014.1	87467	398
86865_14_amp_27	Ic_34_23503C00405.1	20466	398
86865_14_amp_28	I_3_22829C00141.2	792	374
73204_5_amp_1	III_14_1121.1	6372800	484
73204_5_amp_2	III_36_22311C00037.1	26734	484
73204_5_amp_3	III_37_9940C00314.1	5821	484
73204_5_amp_4	III_41_22826C00722.1	292	484
73204_5_amp_5	I_1_22555C00009.1	39378	478
73204_5_amp_6	I_2_22603C00019.1	60123	478
73204_5_amp_7	I_35_18770C00020.1	41830	478
73204_5_amp_8	I_38_22827C00220.1	4094	478
73204_5_amp_9	I_4_22608C00003.1	163528	478
73204_5_amp_10	I_5_22828C00104.2	3640	478
73204_5_amp_11	I_6_22825C00164.1	6652	478
73204_5_amp_12	Ia_21_284.1	2026516	478
73204_5_amp_13	Ia_24_14478C00034.1	8358	478
73204_5_amp_14	Ia_25_17329C00073.1	31560	478
73204_5_amp_15	Ia_26_17150C00072.1	31557	478
73204_5_amp_16	Ia_27_19479C00008.1	78049	478
73204_5_amp_17	Ia_29_19480C00019.1	28442	478
73204_5_amp_18	Ia_30_6268C00054.1	6522	478
73204_5_amp_19	Ia_31_6270C00001.1	72291	478
73204_5_amp_20	Ic_32_1122.1	1396861	478
73204_5_amp_21	Ic_33_6266C00010.1	69720	478
73204_5_amp_22	Ic_34_23503C00373.1	3177	478
73204_5_amp_23	I_3_22829C01060.2	912	478
73204_6_amp_1	III_14_1121.1	6372799	486
73204_6_amp_2	III_36_22311C00037.1	26733	486
73204_6_amp_3	III_37_9940C00314.1	5820	486
73204_6_amp_4	III_41_22826C00722.1	291	486
73204_6_amp_5	I_1_22555C00009.1	39377	480
73204_6_amp_6	I_2_22603C00019.1	60122	480
73204_6_amp_7	I_35_18770C00020.1	41829	480
73204_6_amp_8	I_38_22827C00220.1	4093	480
73204_6_amp_9	I_4_22608C00003.1	163527	480
73204_6_amp_10	I_6_22825C00164.1	6651	480
73204_6_amp_11	Ia_21_284.1	2026515	480
73204_6_amp_12	Ia_24_14478C00034.1	8357	480
73204_6_amp_13	Ia_25_17329C00073.1	31559	480
73204_6_amp_14	Ia_26_17150C00072.1	31556	480
73204_6_amp_15	Ia_27_19479C00008.1	78048	480
73204_6_amp_16	Ia_29_19480C00019.1	28441	480
73204_6_amp_17	Ia_30_6268C00054.1	6521	480
73204_6_amp_18	Ia_31_6270C00001.1	72290	480
73204_6_amp_19	Ic_32_1122.1	1396860	480
73204_6_amp_20	Ic_33_6266C00010.1	69719	480
73204_6_amp_21	Ic_34_23503C00373.1	3176	480
73204_6_amp_22	I_3_22829C01060.2	911	480
250225_1_amp_1	III_11_6264C00048.1	26878	424
250225_1_amp_2	III_13_6010C00001.1	809337	424
250225_1_amp_3	III_14_1121.1	6872439	424
250225_1_amp_4	III_15_10759C00298.1	23441	424
250225_1_amp_5	III_36_22311C00035.1	44447	424
250225_1_amp_6	III_37_9940C00525.1	22308	424
250225_1_amp_7	III_41_22826C00251.1	4811	424
250225_1_amp_8	II_10_6272C00028.1	39665	424
250225_1_amp_9	IV_16_6263.1	7211100	457
250225_1_amp_10	IV_20_6269C00010.1	53357	448
250225_1_amp_11	IV_39_21414C00256.1	112445	457
250225_1_amp_12	IV_7_22597C00044.1	51790	457
250225_1_amp_13	IV_8_22598C00069.1	5745	457
250225_1_amp_14	I_1_22555C00019.1	103078	445
250225_1_amp_15	I_2_22603C00003.1	61195	445
250225_1_amp_16	I_35_18770C00009.1	43909	445
250225_1_amp_17	I_38_22827C00047.1	60944	445
250225_1_amp_18	I_5_22828C00020.2	43777	445
250225_1_amp_19	Ia_22_14731C00093.1	8844	445
250225_1_amp_20	Ia_24_14478C00004.1	26540	445
250225_1_amp_21	Ia_25_17329C00063.1	26601	445
250225_1_amp_22	Ia_26_17150C00060.1	26538	445
250225_1_amp_23	Ia_27_19479C00007.1	47119	445
250225_1_amp_24	Ia_28_14556C00094.1	4699	445
250225_1_amp_25	Ia_30_6268C00062.1	32820	445
250225_1_amp_26	Ia_31_6270C00009.1	124581	445
250225_1_amp_27	I_3_22829C00012.2	11979	445
250225_3_amp_1	III_11_6264C00048.1	26879	424
250225_3_amp_2	III_13_6010C00001.1	809338	424
250225_3_amp_3	III_14_1121.1	6872440	424
250225_3_amp_4	III_15_10759C00298.1	23442	424
250225_3_amp_5	III_36_22311C00035.1	44448	424
250225_3_amp_6	III_37_9940C00525.1	22307	424
250225_3_amp_7	III_41_22826C00251.1	4810	424
250225_3_amp_8	II_10_6272C00028.1	39666	424
250225_3_amp_9	I_1_22555C00019.1	103079	445
250225_3_amp_10	I_2_22603C00003.1	61196	445
250225_3_amp_11	I_35_18770C00009.1	43908	445
250225_3_amp_12	I_38_22827C00047.1	60943	445
250225_3_amp_13	I_5_22828C00020.2	43778	445
250225_3_amp_14	Ia_22_14731C00093.1	8843	445
250225_3_amp_15	Ia_24_14478C00004.1	26539	445
250225_3_amp_16	Ia_25_17329C00063.1	26600	445
250225_3_amp_17	Ia_26_17150C00060.1	26537	445
250225_3_amp_18	Ia_27_19479C00007.1	47118	445
250225_3_amp_19	Ia_28_14556C00094.1	4700	445
250225_3_amp_20	Ia_30_6268C00062.1	32821	445
250225_3_amp_21	Ia_31_6270C00009.1	124582	445
250225_3_amp_22	I_3_22829C00012.2	11978	445
250225_4_amp_1	III_11_6264C00048.1	26876	424
250225_4_amp_2	III_13_6010C00001.1	809335	424
250225_4_amp_3	III_14_1121.1	6872437	424
250225_4_amp_4	III_36_22311C00035.1	44445	424
250225_4_amp_5	III_37_9940C00525.1	22310	424
250225_4_amp_6	III_41_22826C00251.1	4813	424
250225_4_amp_7	IV_16_6263.1	7211098	457
250225_4_amp_8	IV_17_22599C00366.1	6774	442
250225_4_amp_9	IV_18_22602C00278.1	39457	442
250225_4_amp_10	IV_19_6271C00001.1	8133983	493
250225_4_amp_11	IV_20_6269C00010.1	53359	448
250225_4_amp_12	IV_39_21414C00256.1	112447	457
250225_4_amp_13	IV_7_22597C00044.1	51792	457
250225_4_amp_14	IV_8_22598C00069.1	5747	457
250225_4_amp_15	I_1_22555C00019.1	103076	445
250225_4_amp_16	I_2_22603C00003.1	61193	445
250225_4_amp_17	I_35_18770C00009.1	43911	445
250225_4_amp_18	Ia_22_14731C00093.1	8846	445
250225_4_amp_19	Ia_24_14478C00004.1	26542	445
250225_4_amp_20	Ia_25_17329C00063.1	26603	445
250225_4_amp_21	Ia_26_17150C00060.1	26540	445
250225_4_amp_22	Ia_27_19479C00007.1	47121	445
250225_4_amp_23	Ia_28_14556C00094.1	4697	445
250225_4_amp_24	Ia_30_6268C00062.1	32818	445
250225_4_amp_25	Ia_31_6270C00009.1	124579	445
250225_4_amp_26	I_3_22829C00012.2	11981	445
250225_5_amp_1	III_11_6264C00048.1	26877	408
250225_5_amp_2	III_12_6265C00007.1	167624	414
250225_5_amp_3	III_13_6010C00001.1	809336	408
250225_5_amp_4	III_14_1121.1	6872438	408
250225_5_amp_5	III_36_22311C00035.1	44446	408
250225_5_amp_6	III_37_9940C00525.1	22325	408
250225_5_amp_7	III_40_23543C00130.1	182325	408
250225_5_amp_8	III_41_22826C00251.1	4828	408
250225_5_amp_9	IV_16_6263.1	7211099	441
250225_5_amp_10	IV_17_22599C00366.1	6789	426
250225_5_amp_11	IV_18_22602C00278.1	39458	426
250225_5_amp_12	IV_19_6271C00001.1	8133984	477
250225_5_amp_13	IV_20_6269C00010.1	53374	432
250225_5_amp_14	IV_39_21414C00256.1	112462	441
250225_5_amp_15	IV_7_22597C00044.1	51807	441
250225_5_amp_16	IV_8_22598C00069.1	5762	441
250225_5_amp_17	I_1_22555C00019.1	103077	429
250225_5_amp_18	I_2_22603C00003.1	61194	429
250225_5_amp_19	I_35_18770C00009.1	43926	429
250225_5_amp_20	I_38_22827C00047.1	60961	429
250225_5_amp_21	I_4_22608C00053.1	1704	429
250225_5_amp_22	I_5_22828C00020.2	43776	429
250225_5_amp_23	I_6_22825C00365.1	2935	429
250225_5_amp_24	Ia_21_284.1	1597559	429
250225_5_amp_25	Ia_22_14731C00093.1	8861	429
250225_5_amp_26	Ia_23_10528C00223.1	1735	429
250225_5_amp_27	Ia_24_14478C00004.1	26557	429
250225_5_amp_28	Ia_25_17329C00063.1	26618	429
250225_5_amp_29	Ia_26_17150C00060.1	26555	429
250225_5_amp_30	Ia_27_19479C00007.1	47136	429
250225_5_amp_31	Ia_28_14556C00094.1	4698	429
250225_5_amp_32	Ia_29_19480C00035.1	53857	429
250225_5_amp_33	Ia_30_6268C00062.1	32819	429
250225_5_amp_34	Ia_31_6270C00009.1	124580	429
250225_5_amp_35	I_3_22829C00012.2	11996	429
250225_6_amp_1	III_11_6264C00048.1	26594	300
250225_6_amp_2	III_12_6265C00007.1	168021	300
250225_6_amp_3	III_13_6010C00001.1	809053	300
250225_6_amp_4	III_14_1121.1	6872155	300
250225_6_amp_5	III_36_22311C00035.1	44163	300
250225_6_amp_6	III_37_9940C00525.1	22716	300
250225_6_amp_7	III_40_23543C00130.1	182042	300
250225_6_amp_8	III_41_22826C00251.1	5219	300
250225_6_amp_9	I_1_22555C00019.1	102794	300
250225_6_amp_10	I_2_22603C00003.1	60911	300
250225_6_amp_11	I_35_18770C00009.1	44338	300
250225_6_amp_12	I_38_22827C00047.1	61373	300
250225_6_amp_13	I_4_22608C00053.1	1421	300
250225_6_amp_14	I_5_22828C00020.2	43493	300
250225_6_amp_15	I_6_22825C00365.1	2652	300
250225_6_amp_16	Ia_21_284.1	1597971	300
250225_6_amp_17	Ia_22_14731C00093.1	9273	300
250225_6_amp_18	Ia_23_10528C00223.1	2147	300
250225_6_amp_19	Ia_24_14478C00004.1	26969	300
250225_6_amp_20	Ia_25_17329C00063.1	27030	300
250225_6_amp_21	Ia_26_17150C00060.1	26967	300
250225_6_amp_22	Ia_27_19479C00007.1	47548	300
250225_6_amp_23	Ia_28_14556C00094.1	4415	300
250225_6_amp_24	Ia_29_19480C00035.1	53574	300
250225_6_amp_25	Ia_30_6268C00062.1	32536	300
250225_6_amp_26	Ia_31_6270C00009.1	124297	300
250225_6_amp_27	Ic_32_1122.1	1000981	300
250225_6_amp_28	Ic_33_6266C00026.1	65541	300
250225_6_amp_29	Ic_34_23503C00388.1	19449	300
250225_6_amp_30	I_3_22829C00012.2	12408	300
250225_7_amp_1	III_11_6264C00048.1	26951	341
250225_7_amp_2	III_13_6010C00001.1	809410	341
250225_7_amp_3	III_14_1121.1	6872512	341
250225_7_amp_4	III_36_22311C00035.1	44520	341
250225_7_amp_5	III_37_9940C00525.1	22318	341
250225_7_amp_6	III_41_22826C00251.1	4821	341
250225_7_amp_7	II_10_6272C00028.1	39738	341
250225_7_amp_8	II_9_2088.2	1450615	341
250225_7_amp_9	IV_16_6263.1	7211206	341
250225_7_amp_10	IV_17_22599C00366.1	6782	341
250225_7_amp_11	IV_18_22602C00278.1	39550	341
250225_7_amp_12	IV_19_6271C00001.1	8134127	341
250225_7_amp_13	IV_20_6269C00010.1	53367	341
250225_7_amp_14	IV_39_21414C00256.1	112455	341
250225_7_amp_15	IV_7_22597C00044.1	51800	341
250225_7_amp_16	IV_8_22598C00069.1	5755	341
250225_7_amp_17	I_1_22555C00019.1	103169	344
250225_7_amp_18	I_35_18770C00009.1	43919	344
250225_7_amp_19	I_38_22827C00047.1	60954	344
250225_7_amp_20	I_4_22608C00053.1	1796	344
250225_7_amp_21	I_5_22828C00020.2	43868	344
250225_7_amp_22	I_6_22825C00365.1	3027	344
250225_7_amp_23	Ia_21_284.1	1597552	344
250225_7_amp_24	Ia_24_14478C00004.1	26550	344
250225_7_amp_25	Ia_25_17329C00063.1	26611	344
250225_7_amp_26	Ia_26_17150C00060.1	26548	344
250225_7_amp_27	Ia_27_19479C00007.1	47129	344
250225_7_amp_28	Ia_29_19480C00035.1	53949	344
250225_7_amp_29	Ia_30_6268C00062.1	32911	344
250225_7_amp_30	Ia_31_6270C00009.1	124672	344
250225_7_amp_31	I_3_22829C00012.2	11989	344
250225_9_amp_1	III_11_6264C00048.1	26947	343
250225_9_amp_2	III_13_6010C00001.1	809406	343
250225_9_amp_3	III_14_1121.1	6872508	343
250225_9_amp_4	III_36_22311C00035.1	44516	343
250225_9_amp_5	III_37_9940C00525.1	22320	343
250225_9_amp_6	III_41_22826C00251.1	4823	343
250225_9_amp_7	II_10_6272C00028.1	39734	343
250225_9_amp_8	II_9_2088.2	1450617	343
250225_9_amp_9	IV_16_6263.1	7211202	343
250225_9_amp_10	IV_17_22599C00366.1	6784	343
250225_9_amp_11	IV_18_22602C00278.1	39546	343
250225_9_amp_12	IV_19_6271C00001.1	8134123	343
250225_9_amp_13	IV_20_6269C00010.1	53369	343
250225_9_amp_14	IV_39_21414C00256.1	112457	343
250225_9_amp_15	IV_7_22597C00044.1	51802	343
250225_9_amp_16	IV_8_22598C00069.1	5757	343
250225_9_amp_17	I_1_22555C00019.1	103165	346
250225_9_amp_18	I_35_18770C00009.1	43921	346
250225_9_amp_19	I_38_22827C00047.1	60956	346
250225_9_amp_20	I_4_22608C00053.1	1792	346
250225_9_amp_21	I_5_22828C00020.2	43864	346
250225_9_amp_22	I_6_22825C00365.1	3023	346
250225_9_amp_23	Ia_21_284.1	1597554	346
250225_9_amp_24	Ia_24_14478C00004.1	26552	346
250225_9_amp_25	Ia_25_17329C00063.1	26613	346
250225_9_amp_26	Ia_26_17150C00060.1	26550	346
250225_9_amp_27	Ia_27_19479C00007.1	47131	346
250225_9_amp_28	Ia_29_19480C00035.1	53945	346
250225_9_amp_29	Ia_30_6268C00062.1	32907	346
250225_9_amp_30	Ia_31_6270C00009.1	124668	346
250225_9_amp_31	I_3_22829C00012.2	11991	346
250225_10_amp_1	III_11_6264C00048.1	26950	341
250225_10_amp_2	III_13_6010C00001.1	809409	341
250225_10_amp_3	III_14_1121.1	6872511	341
250225_10_amp_4	III_36_22311C00035.1	44519	341
250225_10_amp_5	III_37_9940C00525.1	22319	341
250225_10_amp_6	III_41_22826C00251.1	4822	341
250225_10_amp_7	II_10_6272C00028.1	39737	341
250225_10_amp_8	II_9_2088.2	1450616	341
250225_10_amp_9	IV_16_6263.1	7211205	341
250225_10_amp_10	IV_17_22599C00366.1	6783	341
250225_10_amp_11	IV_18_22602C00278.1	39549	341
250225_10_amp_12	IV_19_6271C00001.1	8134126	341
250225_10_amp_13	IV_20_6269C00010.1	53368	341
250225_10_amp_14	IV_39_21414C00256.1	112456	341
250225_10_amp_15	IV_7_22597C00044.1	51801	341
250225_10_amp_16	IV_8_22598C00069.1	5756	341
250225_10_amp_17	I_1_22555C00019.1	103168	344
250225_10_amp_18	I_35_18770C00009.1	43920	344
250225_10_amp_19	I_38_22827C00047.1	60955	344
250225_10_amp_20	I_4_22608C00053.1	1795	344
250225_10_amp_21	I_5_22828C00020.2	43867	344
250225_10_amp_22	I_6_22825C00365.1	3026	344
250225_10_amp_23	Ia_21_284.1	1597553	344
250225_10_amp_24	Ia_24_14478C00004.1	26551	344
250225_10_amp_25	Ia_25_17329C00063.1	26612	344
250225_10_amp_26	Ia_26_17150C00060.1	26549	344
250225_10_amp_27	Ia_27_19479C00007.1	47130	344
250225_10_amp_28	Ia_29_19480C00035.1	53948	344
250225_10_amp_29	Ia_30_6268C00062.1	32910	344
250225_10_amp_30	Ia_31_6270C00009.1	124671	344
250225_10_amp_31	I_3_22829C00012.2	11990	344
250225_11_amp_1	III_11_6264C00048.1	26595	371
250225_11_amp_2	III_12_6265C00007.1	167943	377
250225_11_amp_3	III_13_6010C00001.1	809054	371
250225_11_amp_4	III_14_1121.1	6872156	371
250225_11_amp_5	III_36_22311C00035.1	44164	371
250225_11_amp_6	III_37_9940C00525.1	22644	371
250225_11_amp_7	III_40_23543C00130.1	182043	371
250225_11_amp_8	III_41_22826C00251.1	5147	371
250225_11_amp_9	II_10_6272C00028.1	39391	362
250225_11_amp_10	II_9_2088.2	1450941	362
250225_11_amp_11	I_1_22555C00019.1	102795	389
250225_11_amp_12	I_35_18770C00009.1	44248	389
250225_11_amp_13	I_38_22827C00047.1	61283	389
250225_11_amp_14	I_4_22608C00053.1	1422	389
250225_11_amp_15	I_5_22828C00020.2	43494	389
250225_11_amp_16	I_6_22825C00365.1	2653	389
250225_11_amp_17	Ia_21_284.1	1597881	389
250225_11_amp_18	Ia_23_10528C00223.1	2057	389
250225_11_amp_19	Ia_24_14478C00004.1	26879	389
250225_11_amp_20	Ia_25_17329C00063.1	26940	389
250225_11_amp_21	Ia_26_17150C00060.1	26877	389
250225_11_amp_22	Ia_27_19479C00007.1	47458	389
250225_11_amp_23	Ia_29_19480C00035.1	53575	389
250225_11_amp_24	Ia_30_6268C00062.1	32537	389
250225_11_amp_25	Ia_31_6270C00009.1	124298	389
250225_11_amp_26	I_3_22829C00012.2	12318	389
250225_12_amp_1	III_11_6264C00048.1	26875	418
250225_12_amp_2	III_13_6010C00001.1	809334	418
250225_12_amp_3	III_14_1121.1	6872436	418
250225_12_amp_4	III_36_22311C00035.1	44444	418
250225_12_amp_5	III_37_9940C00525.1	22317	418
250225_12_amp_6	III_41_22826C00251.1	4820	418
250225_12_amp_7	IV_16_6263.1	7211097	451
250225_12_amp_8	IV_17_22599C00366.1	6781	436
250225_12_amp_9	IV_18_22602C00278.1	39456	436
250225_12_amp_10	IV_19_6271C00001.1	8133982	487
250225_12_amp_11	IV_20_6269C00010.1	53366	442
250225_12_amp_12	IV_39_21414C00256.1	112454	451
250225_12_amp_13	IV_7_22597C00044.1	51799	451
